date,scheme_code,nav,scheme_name
2022-01-07,118778,28.1489,Mirae Asset Large Cap Fund - Direct - Growth
2022-01-08,118778,30.9177,Mirae Asset Large Cap Fund - Direct - Growth
2022-01-09,118778,30.0875,Mirae Asset Large Cap Fund - Direct - Growth
2022-01-11,118778,25.6625,Mirae Asset Large Cap Fund - Direct - Growth
2022-01-12,118778,24.2723,Mirae Asset Large Cap Fund - Direct - Growth
2022-02-02,118778,27.0407,Mirae Asset Large Cap Fund - Direct - Growth
2022-02-03,118778,27.6783,Mirae Asset Large Cap Fund - Direct - Growth
2022-02-05,118778,29.7023,Mirae Asset Large Cap Fund - Direct - Growth
2022-02-06,118778,27.1666,Mirae Asset Large Cap Fund - Direct - Growth
2022-02-08,118778,31.5676,Mirae Asset Large Cap Fund - Direct - Growth
2022-02-09,118778,29.6011,Mirae Asset Large Cap Fund - Direct - Growth
2022-02-11,118778,25.6553,Mirae Asset Large Cap Fund - Direct - Growth
2022-02-12,118778,24.4595,Mirae Asset Large Cap Fund - Direct - Growth
2022-03-01,118778,27.5039,Mirae Asset Large Cap Fund - Direct - Growth
2022-03-02,118778,27.0933,Mirae Asset Large Cap Fund - Direct - Growth
2022-03-03,118778,27.3362,Mirae Asset Large Cap Fund - Direct - Growth
2022-03-05,118778,29.4565,Mirae Asset Large Cap Fund - Direct - Growth
2022-03-06,118778,27.4753,Mirae Asset Large Cap Fund - Direct - Growth
2022-03-08,118778,31.0917,Mirae Asset Large Cap Fund - Direct - Growth
2022-03-10,118778,27.6511,Mirae Asset Large Cap Fund - Direct - Growth
2022-03-11,118778,25.1485,Mirae Asset Large Cap Fund - Direct - Growth
2022-04-01,118778,27.4729,Mirae Asset Large Cap Fund - Direct - Growth
2022-04-02,118778,27.034,Mirae Asset Large Cap Fund - Direct - Growth
2022-04-03,118778,27.1657,Mirae Asset Large Cap Fund - Direct - Growth
2022-04-04,118778,30.5336,Mirae Asset Large Cap Fund - Direct - Growth
2022-04-05,118778,28.6993,Mirae Asset Large Cap Fund - Direct - Growth
2022-04-07,118778,28.0679,Mirae Asset Large Cap Fund - Direct - Growth
2022-04-08,118778,31.5719,Mirae Asset Large Cap Fund - Direct - Growth
2022-04-10,118778,27.7956,Mirae Asset Large Cap Fund - Direct - Growth
2022-04-11,118778,24.7939,Mirae Asset Large Cap Fund - Direct - Growth
2022-05-01,118778,27.6955,Mirae Asset Large Cap Fund - Direct - Growth
2022-05-04,118778,30.4329,Mirae Asset Large Cap Fund - Direct - Growth
2022-05-05,118778,28.3688,Mirae Asset Large Cap Fund - Direct - Growth
2022-05-07,118778,28.5319,Mirae Asset Large Cap Fund - Direct - Growth
2022-05-08,118778,31.2948,Mirae Asset Large Cap Fund - Direct - Growth
2022-05-09,118778,29.7593,Mirae Asset Large Cap Fund - Direct - Growth
2022-05-10,118778,27.8896,Mirae Asset Large Cap Fund - Direct - Growth
2022-05-12,118778,25.032,Mirae Asset Large Cap Fund - Direct - Growth
2022-06-01,118778,27.5793,Mirae Asset Large Cap Fund - Direct - Growth
2022-06-04,118778,30.3184,Mirae Asset Large Cap Fund - Direct - Growth
2022-06-05,118778,28.1932,Mirae Asset Large Cap Fund - Direct - Growth
2022-06-06,118778,27.5303,Mirae Asset Large Cap Fund - Direct - Growth
2022-06-07,118778,29.0173,Mirae Asset Large Cap Fund - Direct - Growth
2022-06-09,118778,29.9587,Mirae Asset Large Cap Fund - Direct - Growth
2022-06-10,118778,27.9123,Mirae Asset Large Cap Fund - Direct - Growth
2022-06-12,118778,25.2911,Mirae Asset Large Cap Fund - Direct - Growth
2022-07-01,118778,27.2848,Mirae Asset Large Cap Fund - Direct - Growth
2022-07-02,118778,27.4139,Mirae Asset Large Cap Fund - Direct - Growth
2022-07-03,118778,26.9895,Mirae Asset Large Cap Fund - Direct - Growth
2022-07-04,118778,30.0959,Mirae Asset Large Cap Fund - Direct - Growth
2022-07-06,118778,27.7645,Mirae Asset Large Cap Fund - Direct - Growth
2022-07-07,118778,29.1167,Mirae Asset Large Cap Fund - Direct - Growth
2022-07-09,118778,29.112,Mirae Asset Large Cap Fund - Direct - Growth
2022-07-10,118778,27.7084,Mirae Asset Large Cap Fund - Direct - Growth
2022-07-11,118778,24.7481,Mirae Asset Large Cap Fund - Direct - Growth
2022-07-12,118778,25.0761,Mirae Asset Large Cap Fund - Direct - Growth
2022-08-02,118778,27.3085,Mirae Asset Large Cap Fund - Direct - Growth
2022-08-03,118778,26.9848,Mirae Asset Large Cap Fund - Direct - Growth
2022-08-04,118778,29.8445,Mirae Asset Large Cap Fund - Direct - Growth
2022-08-06,118778,27.5101,Mirae Asset Large Cap Fund - Direct - Growth
2022-08-07,118778,28.6597,Mirae Asset Large Cap Fund - Direct - Growth
2022-08-08,118778,30.6329,Mirae Asset Large Cap Fund - Direct - Growth
2022-08-09,118778,28.8322,Mirae Asset Large Cap Fund - Direct - Growth
2022-08-11,118778,25.137,Mirae Asset Large Cap Fund - Direct - Growth
2022-08-12,118778,24.9713,Mirae Asset Large Cap Fund - Direct - Growth
2022-09-02,118778,27.3939,Mirae Asset Large Cap Fund - Direct - Growth
2022-09-03,118778,26.5528,Mirae Asset Large Cap Fund - Direct - Growth
2022-09-05,118778,28.1209,Mirae Asset Large Cap Fund - Direct - Growth
2022-09-06,118778,27.3698,Mirae Asset Large Cap Fund - Direct - Growth
2022-09-08,118778,30.7326,Mirae Asset Large Cap Fund - Direct - Growth
2022-09-09,118778,28.6046,Mirae Asset Large Cap Fund - Direct - Growth
2022-09-11,118778,25.259,Mirae Asset Large Cap Fund - Direct - Growth
2022-09-12,118778,25.1576,Mirae Asset Large Cap Fund - Direct - Growth
2022-10-01,118778,27.2075,Mirae Asset Large Cap Fund - Direct - Growth
2022-10-02,118778,27.8313,Mirae Asset Large Cap Fund - Direct - Growth
2022-10-03,118778,26.6642,Mirae Asset Large Cap Fund - Direct - Growth
2022-10-05,118778,27.7509,Mirae Asset Large Cap Fund - Direct - Growth
2022-10-06,118778,27.4955,Mirae Asset Large Cap Fund - Direct - Growth
2022-10-08,118778,30.651,Mirae Asset Large Cap Fund - Direct - Growth
2022-10-10,118778,27.708,Mirae Asset Large Cap Fund - Direct - Growth
2022-10-11,118778,25.2746,Mirae Asset Large Cap Fund - Direct - Growth
2022-11-01,118778,27.1935,Mirae Asset Large Cap Fund - Direct - Growth
2022-11-02,118778,27.8159,Mirae Asset Large Cap Fund - Direct - Growth
2022-11-03,118778,27.112,Mirae Asset Large Cap Fund - Direct - Growth
2022-11-04,118778,29.6689,Mirae Asset Large Cap Fund - Direct - Growth
2022-11-05,118778,27.5986,Mirae Asset Large Cap Fund - Direct - Growth
2022-11-07,118778,28.8564,Mirae Asset Large Cap Fund - Direct - Growth
2022-11-08,118778,30.2551,Mirae Asset Large Cap Fund - Direct - Growth
2022-11-10,118778,27.5491,Mirae Asset Large Cap Fund - Direct - Growth
2022-11-11,118778,25.2788,Mirae Asset Large Cap Fund - Direct - Growth
2022-12-01,118778,26.6622,Mirae Asset Large Cap Fund - Direct - Growth
2022-12-04,118778,29.1945,Mirae Asset Large Cap Fund - Direct - Growth
2022-12-05,118778,27.2351,Mirae Asset Large Cap Fund - Direct - Growth
2022-12-07,118778,29.4062,Mirae Asset Large Cap Fund - Direct - Growth
2022-12-08,118778,29.6568,Mirae Asset Large Cap Fund - Direct - Growth
2022-12-09,118778,28.6567,Mirae Asset Large Cap Fund - Direct - Growth
2022-12-10,118778,27.4602,Mirae Asset Large Cap Fund - Direct - Growth
2022-12-12,118778,25.2997,Mirae Asset Large Cap Fund - Direct - Growth
2023-01-02,118778,24.6994,Mirae Asset Large Cap Fund - Direct - Growth
2023-01-03,118778,27.7769,Mirae Asset Large Cap Fund - Direct - Growth
2023-01-05,118778,28.8969,Mirae Asset Large Cap Fund - Direct - Growth
2023-01-06,118778,30.1137,Mirae Asset Large Cap Fund - Direct - Growth
2023-01-08,118778,30.0717,Mirae Asset Large Cap Fund - Direct - Growth
2023-01-09,118778,35.5507,Mirae Asset Large Cap Fund - Direct - Growth
2023-01-11,118778,34.5931,Mirae Asset Large Cap Fund - Direct - Growth
2023-01-12,118778,35.373,Mirae Asset Large Cap Fund - Direct - Growth
2023-02-01,118778,26.2504,Mirae Asset Large Cap Fund - Direct - Growth
2023-02-02,118778,24.5806,Mirae Asset Large Cap Fund - Direct - Growth
2023-02-03,118778,27.6935,Mirae Asset Large Cap Fund - Direct - Growth
2023-02-05,118778,28.4976,Mirae Asset Large Cap Fund - Direct - Growth
2023-02-06,118778,30.5172,Mirae Asset Large Cap Fund - Direct - Growth
2023-02-08,118778,30.9889,Mirae Asset Large Cap Fund - Direct - Growth
2023-02-10,118778,34.5991,Mirae Asset Large Cap Fund - Direct - Growth
2023-02-11,118778,34.3981,Mirae Asset Large Cap Fund - Direct - Growth
2023-03-01,118778,26.2948,Mirae Asset Large Cap Fund - Direct - Growth
2023-03-02,118778,24.7537,Mirae Asset Large Cap Fund - Direct - Growth
2023-03-03,118778,28.142,Mirae Asset Large Cap Fund - Direct - Growth
2023-03-04,118778,27.7698,Mirae Asset Large Cap Fund - Direct - Growth
2023-03-05,118778,29.0578,Mirae Asset Large Cap Fund - Direct - Growth
2023-03-07,118778,29.4364,Mirae Asset Large Cap Fund - Direct - Growth
2023-03-08,118778,31.6732,Mirae Asset Large Cap Fund - Direct - Growth
2023-03-10,118778,34.0627,Mirae Asset Large Cap Fund - Direct - Growth
2023-03-11,118778,33.9935,Mirae Asset Large Cap Fund - Direct - Growth
2023-04-01,118778,25.9018,Mirae Asset Large Cap Fund - Direct - Growth
2023-04-04,118778,27.8727,Mirae Asset Large Cap Fund - Direct - Growth
2023-04-05,118778,29.4423,Mirae Asset Large Cap Fund - Direct - Growth
2023-04-07,118778,29.5279,Mirae Asset Large Cap Fund - Direct - Growth
2023-04-08,118778,32.2537,Mirae Asset Large Cap Fund - Direct - Growth
2023-04-09,118778,35.4367,Mirae Asset Large Cap Fund - Direct - Growth
2023-04-10,118778,34.9368,Mirae Asset Large Cap Fund - Direct - Growth
2023-04-12,118778,35.5447,Mirae Asset Large Cap Fund - Direct - Growth
2023-05-01,118778,25.5311,Mirae Asset Large Cap Fund - Direct - Growth
2023-05-04,118778,28.1895,Mirae Asset Large Cap Fund - Direct - Growth
2023-05-05,118778,29.4526,Mirae Asset Large Cap Fund - Direct - Growth
2023-05-06,118778,30.3075,Mirae Asset Large Cap Fund - Direct - Growth
2023-05-07,118778,29.0856,Mirae Asset Large Cap Fund - Direct - Growth
2023-05-09,118778,35.5644,Mirae Asset Large Cap Fund - Direct - Growth
2023-05-10,118778,34.0865,Mirae Asset Large Cap Fund - Direct - Growth
2023-05-12,118778,35.2454,Mirae Asset Large Cap Fund - Direct - Growth
2023-06-01,118778,25.5459,Mirae Asset Large Cap Fund - Direct - Growth
2023-06-02,118778,24.8885,Mirae Asset Large Cap Fund - Direct - Growth
2023-06-03,118778,27.171,Mirae Asset Large Cap Fund - Direct - Growth
2023-06-04,118778,28.2637,Mirae Asset Large Cap Fund - Direct - Growth
2023-06-06,118778,29.9767,Mirae Asset Large Cap Fund - Direct - Growth
2023-06-07,118778,28.8359,Mirae Asset Large Cap Fund - Direct - Growth
2023-06-09,118778,36.295,Mirae Asset Large Cap Fund - Direct - Growth
2023-06-10,118778,33.7728,Mirae Asset Large Cap Fund - Direct - Growth
2023-06-11,118778,33.7503,Mirae Asset Large Cap Fund - Direct - Growth
2023-06-12,118778,34.9015,Mirae Asset Large Cap Fund - Direct - Growth
2023-07-02,118778,25.0752,Mirae Asset Large Cap Fund - Direct - Growth
2023-07-03,118778,26.7832,Mirae Asset Large Cap Fund - Direct - Growth
2023-07-04,118778,28.7146,Mirae Asset Large Cap Fund - Direct - Growth
2023-07-06,118778,29.878,Mirae Asset Large Cap Fund - Direct - Growth
2023-07-07,118778,29.0769,Mirae Asset Large Cap Fund - Direct - Growth
2023-07-08,118778,32.1386,Mirae Asset Large Cap Fund - Direct - Growth
2023-07-09,118778,35.3844,Mirae Asset Large Cap Fund - Direct - Growth
2023-07-11,118778,33.2646,Mirae Asset Large Cap Fund - Direct - Growth
2023-07-12,118778,35.6459,Mirae Asset Large Cap Fund - Direct - Growth
2023-08-02,118778,25.4642,Mirae Asset Large Cap Fund - Direct - Growth
2023-08-03,118778,26.4996,Mirae Asset Large Cap Fund - Direct - Growth
2023-08-05,118778,29.5297,Mirae Asset Large Cap Fund - Direct - Growth
2023-08-06,118778,29.543,Mirae Asset Large Cap Fund - Direct - Growth
2023-08-08,118778,33.0871,Mirae Asset Large Cap Fund - Direct - Growth
2023-08-09,118778,35.1056,Mirae Asset Large Cap Fund - Direct - Growth
2023-08-11,118778,33.4491,Mirae Asset Large Cap Fund - Direct - Growth
2023-08-12,118778,35.5687,Mirae Asset Large Cap Fund - Direct - Growth
2023-09-01,118778,25.6592,Mirae Asset Large Cap Fund - Direct - Growth
2023-09-02,118778,26.0436,Mirae Asset Large Cap Fund - Direct - Growth
2023-09-03,118778,26.2495,Mirae Asset Large Cap Fund - Direct - Growth
2023-09-05,118778,29.4537,Mirae Asset Large Cap Fund - Direct - Growth
2023-09-06,118778,29.7549,Mirae Asset Large Cap Fund - Direct - Growth
2023-09-08,118778,33.2466,Mirae Asset Large Cap Fund - Direct - Growth
2023-09-10,118778,33.7931,Mirae Asset Large Cap Fund - Direct - Growth
2023-09-11,118778,32.878,Mirae Asset Large Cap Fund - Direct - Growth
2023-10-01,118778,25.5541,Mirae Asset Large Cap Fund - Direct - Growth
2023-10-02,118778,26.093,Mirae Asset Large Cap Fund - Direct - Growth
2023-10-03,118778,26.3659,Mirae Asset Large Cap Fund - Direct - Growth
2023-10-04,118778,28.8031,Mirae Asset Large Cap Fund - Direct - Growth
2023-10-05,118778,29.6669,Mirae Asset Large Cap Fund - Direct - Growth
2023-10-07,118778,29.9966,Mirae Asset Large Cap Fund - Direct - Growth
2023-10-08,118778,33.6498,Mirae Asset Large Cap Fund - Direct - Growth
2023-10-10,118778,33.6585,Mirae Asset Large Cap Fund - Direct - Growth
2023-10-11,118778,33.1293,Mirae Asset Large Cap Fund - Direct - Growth
2023-11-01,118778,25.4171,Mirae Asset Large Cap Fund - Direct - Growth
2023-11-04,118778,28.3017,Mirae Asset Large Cap Fund - Direct - Growth
2023-11-05,118778,29.4381,Mirae Asset Large Cap Fund - Direct - Growth
2023-11-07,118778,30.1805,Mirae Asset Large Cap Fund - Direct - Growth
2023-11-08,118778,33.7358,Mirae Asset Large Cap Fund - Direct - Growth
2023-11-09,118778,35.7372,Mirae Asset Large Cap Fund - Direct - Growth
2023-11-10,118778,33.226,Mirae Asset Large Cap Fund - Direct - Growth
2023-11-12,118778,35.1547,Mirae Asset Large Cap Fund - Direct - Growth
2023-12-01,118778,25.2465,Mirae Asset Large Cap Fund - Direct - Growth
2023-12-04,118778,28.8061,Mirae Asset Large Cap Fund - Direct - Growth
2023-12-05,118778,29.8009,Mirae Asset Large Cap Fund - Direct - Growth
2023-12-06,118778,29.352,Mirae Asset Large Cap Fund - Direct - Growth
2023-12-07,118778,29.8604,Mirae Asset Large Cap Fund - Direct - Growth
2023-12-09,118778,36.22,Mirae Asset Large Cap Fund - Direct - Growth
2023-12-10,118778,32.8574,Mirae Asset Large Cap Fund - Direct - Growth
2023-12-12,118778,35.0173,Mirae Asset Large Cap Fund - Direct - Growth
2019-01-01,118825,76.7639,Canara Robeco Bluechip Equity Fund - Direct
2019-01-02,118825,79.4977,Canara Robeco Bluechip Equity Fund - Direct
2019-01-03,118825,75.9634,Canara Robeco Bluechip Equity Fund - Direct
2019-01-04,118825,83.4825,Canara Robeco Bluechip Equity Fund - Direct
2019-01-05,118825,79.2008,Canara Robeco Bluechip Equity Fund - Direct
2019-01-07,118825,83.5374,Canara Robeco Bluechip Equity Fund - Direct
2019-01-08,118825,91.642,Canara Robeco Bluechip Equity Fund - Direct
2019-01-10,118825,111.0622,Canara Robeco Bluechip Equity Fund - Direct
2019-01-11,118825,99.9514,Canara Robeco Bluechip Equity Fund - Direct
2019-02-01,118825,77.8683,Canara Robeco Bluechip Equity Fund - Direct
2019-02-04,118825,83.2473,Canara Robeco Bluechip Equity Fund - Direct
2019-02-05,118825,79.7693,Canara Robeco Bluechip Equity Fund - Direct
2019-02-07,118825,84.9262,Canara Robeco Bluechip Equity Fund - Direct
2019-02-08,118825,92.4738,Canara Robeco Bluechip Equity Fund - Direct
2019-02-09,118825,99.2167,Canara Robeco Bluechip Equity Fund - Direct
2019-02-10,118825,107.9279,Canara Robeco Bluechip Equity Fund - Direct
2019-02-12,118825,95.5599,Canara Robeco Bluechip Equity Fund - Direct
2019-03-01,118825,77.8445,Canara Robeco Bluechip Equity Fund - Direct
2019-03-04,118825,83.4471,Canara Robeco Bluechip Equity Fund - Direct
2019-03-05,118825,79.5982,Canara Robeco Bluechip Equity Fund - Direct
2019-03-06,118825,83.3732,Canara Robeco Bluechip Equity Fund - Direct
2019-03-07,118825,87.0997,Canara Robeco Bluechip Equity Fund - Direct
2019-03-09,118825,101.7302,Canara Robeco Bluechip Equity Fund - Direct
2019-03-10,118825,107.239,Canara Robeco Bluechip Equity Fund - Direct
2019-03-12,118825,94.5874,Canara Robeco Bluechip Equity Fund - Direct
2019-04-01,118825,77.6693,Canara Robeco Bluechip Equity Fund - Direct
2019-04-02,118825,78.9088,Canara Robeco Bluechip Equity Fund - Direct
2019-04-03,118825,74.9405,Canara Robeco Bluechip Equity Fund - Direct
2019-04-04,118825,84.5419,Canara Robeco Bluechip Equity Fund - Direct
2019-04-06,118825,83.2168,Canara Robeco Bluechip Equity Fund - Direct
2019-04-07,118825,87.0914,Canara Robeco Bluechip Equity Fund - Direct
2019-04-09,118825,101.7306,Canara Robeco Bluechip Equity Fund - Direct
2019-04-10,118825,104.9501,Canara Robeco Bluechip Equity Fund - Direct
2019-04-11,118825,101.1259,Canara Robeco Bluechip Equity Fund - Direct
2019-04-12,118825,94.7277,Canara Robeco Bluechip Equity Fund - Direct
2019-05-02,118825,78.6311,Canara Robeco Bluechip Equity Fund - Direct
2019-05-03,118825,75.6225,Canara Robeco Bluechip Equity Fund - Direct
2019-05-04,118825,83.3642,Canara Robeco Bluechip Equity Fund - Direct
2019-05-06,118825,84.0985,Canara Robeco Bluechip Equity Fund - Direct
2019-05-07,118825,89.3827,Canara Robeco Bluechip Equity Fund - Direct
2019-05-08,118825,92.6057,Canara Robeco Bluechip Equity Fund - Direct
2019-05-09,118825,101.1565,Canara Robeco Bluechip Equity Fund - Direct
2019-05-11,118825,102.323,Canara Robeco Bluechip Equity Fund - Direct
2019-05-12,118825,96.0892,Canara Robeco Bluechip Equity Fund - Direct
2019-06-02,118825,80.552,Canara Robeco Bluechip Equity Fund - Direct
2019-06-03,118825,77.0383,Canara Robeco Bluechip Equity Fund - Direct
2019-06-05,118825,80.1479,Canara Robeco Bluechip Equity Fund - Direct
2019-06-06,118825,81.8932,Canara Robeco Bluechip Equity Fund - Direct
2019-06-08,118825,90.7361,Canara Robeco Bluechip Equity Fund - Direct
2019-06-09,118825,100.9877,Canara Robeco Bluechip Equity Fund - Direct
2019-06-11,118825,103.3328,Canara Robeco Bluechip Equity Fund - Direct
2019-06-12,118825,97.195,Canara Robeco Bluechip Equity Fund - Direct
2019-07-01,118825,77.8785,Canara Robeco Bluechip Equity Fund - Direct
2019-07-02,118825,80.2869,Canara Robeco Bluechip Equity Fund - Direct
2019-07-03,118825,78.828,Canara Robeco Bluechip Equity Fund - Direct
2019-07-05,118825,79.855,Canara Robeco Bluechip Equity Fund - Direct
2019-07-06,118825,84.3029,Canara Robeco Bluechip Equity Fund - Direct
2019-07-08,118825,89.7609,Canara Robeco Bluechip Equity Fund - Direct
2019-07-10,118825,103.7948,Canara Robeco Bluechip Equity Fund - Direct
2019-07-11,118825,102.5939,Canara Robeco Bluechip Equity Fund - Direct
2019-08-01,118825,76.8352,Canara Robeco Bluechip Equity Fund - Direct
2019-08-02,118825,80.6661,Canara Robeco Bluechip Equity Fund - Direct
2019-08-03,118825,81.5698,Canara Robeco Bluechip Equity Fund - Direct
2019-08-04,118825,82.3845,Canara Robeco Bluechip Equity Fund - Direct
2019-08-05,118825,79.8891,Canara Robeco Bluechip Equity Fund - Direct
2019-08-07,118825,89.5164,Canara Robeco Bluechip Equity Fund - Direct
2019-08-08,118825,89.2538,Canara Robeco Bluechip Equity Fund - Direct
2019-08-10,118825,99.9272,Canara Robeco Bluechip Equity Fund - Direct
2019-08-11,118825,101.7649,Canara Robeco Bluechip Equity Fund - Direct
2019-09-01,118825,76.6874,Canara Robeco Bluechip Equity Fund - Direct
2019-09-04,118825,80.5041,Canara Robeco Bluechip Equity Fund - Direct
2019-09-05,118825,79.6578,Canara Robeco Bluechip Equity Fund - Direct
2019-09-07,118825,89.1435,Canara Robeco Bluechip Equity Fund - Direct
2019-09-08,118825,89.2115,Canara Robeco Bluechip Equity Fund - Direct
2019-09-09,118825,101.8942,Canara Robeco Bluechip Equity Fund - Direct
2019-09-10,118825,99.8029,Canara Robeco Bluechip Equity Fund - Direct
2019-09-12,118825,97.2739,Canara Robeco Bluechip Equity Fund - Direct
2019-10-01,118825,77.4033,Canara Robeco Bluechip Equity Fund - Direct
2019-10-04,118825,80.0058,Canara Robeco Bluechip Equity Fund - Direct
2019-10-05,118825,79.2526,Canara Robeco Bluechip Equity Fund - Direct
2019-10-06,118825,85.8495,Canara Robeco Bluechip Equity Fund - Direct
2019-10-07,118825,88.5047,Canara Robeco Bluechip Equity Fund - Direct
2019-10-09,118825,103.4974,Canara Robeco Bluechip Equity Fund - Direct
2019-10-10,118825,98.4752,Canara Robeco Bluechip Equity Fund - Direct
2019-10-12,118825,96.8897,Canara Robeco Bluechip Equity Fund - Direct
2019-11-01,118825,78.0305,Canara Robeco Bluechip Equity Fund - Direct
2019-11-02,118825,81.2224,Canara Robeco Bluechip Equity Fund - Direct
2019-11-03,118825,80.7195,Canara Robeco Bluechip Equity Fund - Direct
2019-11-04,118825,81.3151,Canara Robeco Bluechip Equity Fund - Direct
2019-11-06,118825,85.5906,Canara Robeco Bluechip Equity Fund - Direct
2019-11-07,118825,90.2788,Canara Robeco Bluechip Equity Fund - Direct
2019-11-09,118825,104.2473,Canara Robeco Bluechip Equity Fund - Direct
2019-11-10,118825,98.5854,Canara Robeco Bluechip Equity Fund - Direct
2019-11-11,118825,100.2265,Canara Robeco Bluechip Equity Fund - Direct
2019-11-12,118825,98.0301,Canara Robeco Bluechip Equity Fund - Direct
2019-12-02,118825,80.2796,Canara Robeco Bluechip Equity Fund - Direct
2019-12-03,118825,83.4874,Canara Robeco Bluechip Equity Fund - Direct
2019-12-04,118825,81.23,Canara Robeco Bluechip Equity Fund - Direct
2019-12-06,118825,83.5993,Canara Robeco Bluechip Equity Fund - Direct
2019-12-07,118825,89.4697,Canara Robeco Bluechip Equity Fund - Direct
2019-12-08,118825,91.2697,Canara Robeco Bluechip Equity Fund - Direct
2019-12-09,118825,104.4163,Canara Robeco Bluechip Equity Fund - Direct
2019-12-11,118825,100.3675,Canara Robeco Bluechip Equity Fund - Direct
2019-12-12,118825,98.863,Canara Robeco Bluechip Equity Fund - Direct
2020-01-01,118825,97.9977,Canara Robeco Bluechip Equity Fund - Direct
2020-01-04,118825,87.4214,Canara Robeco Bluechip Equity Fund - Direct
2020-01-05,118825,90.2867,Canara Robeco Bluechip Equity Fund - Direct
2020-01-06,118825,93.6135,Canara Robeco Bluechip Equity Fund - Direct
2020-01-07,118825,92.9409,Canara Robeco Bluechip Equity Fund - Direct
2020-01-09,118825,94.5125,Canara Robeco Bluechip Equity Fund - Direct
2020-01-10,118825,96.0903,Canara Robeco Bluechip Equity Fund - Direct
2020-01-12,118825,107.7948,Canara Robeco Bluechip Equity Fund - Direct
2020-02-01,118825,95.703,Canara Robeco Bluechip Equity Fund - Direct
2020-02-03,118825,87.0549,Canara Robeco Bluechip Equity Fund - Direct
2020-02-04,118825,86.8854,Canara Robeco Bluechip Equity Fund - Direct
2020-02-06,118825,93.7719,Canara Robeco Bluechip Equity Fund - Direct
2020-02-07,118825,94.6348,Canara Robeco Bluechip Equity Fund - Direct
2020-02-09,118825,93.9621,Canara Robeco Bluechip Equity Fund - Direct
2020-02-10,118825,97.0589,Canara Robeco Bluechip Equity Fund - Direct
2020-02-11,118825,102.6702,Canara Robeco Bluechip Equity Fund - Direct
2020-02-12,118825,109.989,Canara Robeco Bluechip Equity Fund - Direct
2020-03-01,118825,95.4345,Canara Robeco Bluechip Equity Fund - Direct
2020-03-02,118825,93.8,Canara Robeco Bluechip Equity Fund - Direct
2020-03-03,118825,87.3835,Canara Robeco Bluechip Equity Fund - Direct
2020-03-04,118825,86.3942,Canara Robeco Bluechip Equity Fund - Direct
2020-03-06,118825,94.9327,Canara Robeco Bluechip Equity Fund - Direct
2020-03-07,118825,92.3475,Canara Robeco Bluechip Equity Fund - Direct
2020-03-08,118825,93.3498,Canara Robeco Bluechip Equity Fund - Direct
2020-03-09,118825,95.9372,Canara Robeco Bluechip Equity Fund - Direct
2020-03-11,118825,103.7357,Canara Robeco Bluechip Equity Fund - Direct
2020-03-12,118825,109.8217,Canara Robeco Bluechip Equity Fund - Direct
2020-04-02,118825,94.3044,Canara Robeco Bluechip Equity Fund - Direct
2020-04-03,118825,87.1322,Canara Robeco Bluechip Equity Fund - Direct
2020-04-05,118825,89.4732,Canara Robeco Bluechip Equity Fund - Direct
2020-04-06,118825,95.7039,Canara Robeco Bluechip Equity Fund - Direct
2020-04-08,118825,92.3063,Canara Robeco Bluechip Equity Fund - Direct
2020-04-09,118825,95.7578,Canara Robeco Bluechip Equity Fund - Direct
2020-04-11,118825,104.7707,Canara Robeco Bluechip Equity Fund - Direct
2020-04-12,118825,109.5448,Canara Robeco Bluechip Equity Fund - Direct
2020-05-02,118825,93.2519,Canara Robeco Bluechip Equity Fund - Direct
2020-05-03,118825,87.7787,Canara Robeco Bluechip Equity Fund - Direct
2020-05-05,118825,89.0035,Canara Robeco Bluechip Equity Fund - Direct
2020-05-06,118825,98.1279,Canara Robeco Bluechip Equity Fund - Direct
2020-05-08,118825,92.579,Canara Robeco Bluechip Equity Fund - Direct
2020-05-10,118825,93.6698,Canara Robeco Bluechip Equity Fund - Direct
2020-05-11,118825,103.0221,Canara Robeco Bluechip Equity Fund - Direct
2020-06-01,118825,95.977,Canara Robeco Bluechip Equity Fund - Direct
2020-06-02,118825,91.1272,Canara Robeco Bluechip Equity Fund - Direct
2020-06-03,118825,88.11,Canara Robeco Bluechip Equity Fund - Direct
2020-06-04,118825,84.853,Canara Robeco Bluechip Equity Fund - Direct
2020-06-05,118825,90.2366,Canara Robeco Bluechip Equity Fund - Direct
2020-06-07,118825,92.1398,Canara Robeco Bluechip Equity Fund - Direct
2020-06-08,118825,92.6045,Canara Robeco Bluechip Equity Fund - Direct
2020-06-10,118825,92.5786,Canara Robeco Bluechip Equity Fund - Direct
2020-06-11,118825,105.4266,Canara Robeco Bluechip Equity Fund - Direct
2020-07-01,118825,95.4154,Canara Robeco Bluechip Equity Fund - Direct
2020-07-02,118825,89.2425,Canara Robeco Bluechip Equity Fund - Direct
2020-07-04,118825,85.8301,Canara Robeco Bluechip Equity Fund - Direct
2020-07-05,118825,92.0053,Canara Robeco Bluechip Equity Fund - Direct
2020-07-07,118825,90.7031,Canara Robeco Bluechip Equity Fund - Direct
2020-07-08,118825,92.4483,Canara Robeco Bluechip Equity Fund - Direct
2020-07-09,118825,95.6969,Canara Robeco Bluechip Equity Fund - Direct
2020-07-10,118825,93.6648,Canara Robeco Bluechip Equity Fund - Direct
2020-07-12,118825,109.6629,Canara Robeco Bluechip Equity Fund - Direct
