date,scheme_code,nav,scheme_name
2022-11-15,118632,183.2378,Nippon India Large Cap Fund - Direct - Growth
2022-11-16,118632,185.2783,Nippon India Large Cap Fund - Direct - Growth
2022-11-17,118632,182.3001,Nippon India Large Cap Fund - Direct - Growth
2022-11-18,118632,183.1419,Nippon India Large Cap Fund - Direct - Growth
2022-11-21,118632,178.8676,Nippon India Large Cap Fund - Direct - Growth
2022-11-22,118632,179.0399,Nippon India Large Cap Fund - Direct - Growth
2022-11-23,118632,183.1888,Nippon India Large Cap Fund - Direct - Growth
2022-11-24,118632,181.1784,Nippon India Large Cap Fund - Direct - Growth
2022-11-25,118632,179.4369,Nippon India Large Cap Fund - Direct - Growth
2022-11-28,118632,181.1538,Nippon India Large Cap Fund - Direct - Growth
2022-11-29,118632,177.8724,Nippon India Large Cap Fund - Direct - Growth
2022-11-30,118632,176.593,Nippon India Large Cap Fund - Direct - Growth
2022-12-01,118632,177.9276,Nippon India Large Cap Fund - Direct - Growth
2022-12-02,118632,176.6445,Nippon India Large Cap Fund - Direct - Growth
2022-12-05,118632,176.215,Nippon India Large Cap Fund - Direct - Growth
2022-12-06,118632,177.8591,Nippon India Large Cap Fund - Direct - Growth
2022-12-07,118632,178.83,Nippon India Large Cap Fund - Direct - Growth
2022-12-08,118632,179.4741,Nippon India Large Cap Fund - Direct - Growth
2022-12-09,118632,178.8155,Nippon India Large Cap Fund - Direct - Growth
2022-12-12,118632,179.6811,Nippon India Large Cap Fund - Direct - Growth
2022-12-13,118632,179.4862,Nippon India Large Cap Fund - Direct - Growth
2022-12-14,118632,180.544,Nippon India Large Cap Fund - Direct - Growth
2022-12-15,118632,179.5396,Nippon India Large Cap Fund - Direct - Growth
2022-12-16,118632,179.2181,Nippon India Large Cap Fund - Direct - Growth
2022-12-19,118632,177.1608,Nippon India Large Cap Fund - Direct - Growth
2022-12-20,118632,177.1572,Nippon India Large Cap Fund - Direct - Growth
2022-12-21,118632,175.504,Nippon India Large Cap Fund - Direct - Growth
2022-12-22,118632,173.228,Nippon India Large Cap Fund - Direct - Growth
2022-12-23,118632,173.835,Nippon India Large Cap Fund - Direct - Growth
2022-12-26,118632,174.3483,Nippon India Large Cap Fund - Direct - Growth
2022-12-27,118632,176.056,Nippon India Large Cap Fund - Direct - Growth
2022-12-28,118632,175.2156,Nippon India Large Cap Fund - Direct - Growth
2022-12-29,118632,176.1437,Nippon India Large Cap Fund - Direct - Growth
2022-12-30,118632,177.3784,Nippon India Large Cap Fund - Direct - Growth
2023-01-02,118632,178.3961,Nippon India Large Cap Fund - Direct - Growth
2023-01-03,118632,176.6999,Nippon India Large Cap Fund - Direct - Growth
2023-01-04,118632,177.0873,Nippon India Large Cap Fund - Direct - Growth
2023-01-05,118632,177.932,Nippon India Large Cap Fund - Direct - Growth
2023-01-06,118632,178.0185,Nippon India Large Cap Fund - Direct - Growth
2023-01-09,118632,173.6325,Nippon India Large Cap Fund - Direct - Growth
2023-01-10,118632,174.0363,Nippon India Large Cap Fund - Direct - Growth
2023-01-11,118632,178.7266,Nippon India Large Cap Fund - Direct - Growth
2023-01-12,118632,178.0259,Nippon India Large Cap Fund - Direct - Growth
2023-01-13,118632,176.5417,Nippon India Large Cap Fund - Direct - Growth
2023-01-16,118632,177.4033,Nippon India Large Cap Fund - Direct - Growth
2023-01-17,118632,178.1393,Nippon India Large Cap Fund - Direct - Growth
2023-01-18,118632,180.7602,Nippon India Large Cap Fund - Direct - Growth
2023-01-19,118632,178.104,Nippon India Large Cap Fund - Direct - Growth
2023-01-20,118632,179.7384,Nippon India Large Cap Fund - Direct - Growth
2023-01-23,118632,181.0838,Nippon India Large Cap Fund - Direct - Growth
2023-01-24,118632,180.8473,Nippon India Large Cap Fund - Direct - Growth
2023-01-25,118632,181.6546,Nippon India Large Cap Fund - Direct - Growth
2023-01-26,118632,183.9713,Nippon India Large Cap Fund - Direct - Growth
2023-01-27,118632,185.9707,Nippon India Large Cap Fund - Direct - Growth
2023-01-30,118632,183.4943,Nippon India Large Cap Fund - Direct - Growth
2023-01-31,118632,185.3736,Nippon India Large Cap Fund - Direct - Growth
2023-02-01,118632,185.3039,Nippon India Large Cap Fund - Direct - Growth
2023-02-02,118632,185.5401,Nippon India Large Cap Fund - Direct - Growth
2023-02-03,118632,185.7773,Nippon India Large Cap Fund - Direct - Growth
2023-02-06,118632,185.5167,Nippon India Large Cap Fund - Direct - Growth
2023-02-07,118632,188.2439,Nippon India Large Cap Fund - Direct - Growth
2023-02-08,118632,188.1301,Nippon India Large Cap Fund - Direct - Growth
2023-02-09,118632,185.6779,Nippon India Large Cap Fund - Direct - Growth
2023-02-10,118632,184.8753,Nippon India Large Cap Fund - Direct - Growth
2023-02-13,118632,185.3457,Nippon India Large Cap Fund - Direct - Growth
2023-02-14,118632,188.1538,Nippon India Large Cap Fund - Direct - Growth
2023-02-15,118632,189.5908,Nippon India Large Cap Fund - Direct - Growth
2023-02-16,118632,187.7316,Nippon India Large Cap Fund - Direct - Growth
2023-02-17,118632,193.4053,Nippon India Large Cap Fund - Direct - Growth
2023-02-20,118632,194.0972,Nippon India Large Cap Fund - Direct - Growth
2023-02-21,118632,197.1454,Nippon India Large Cap Fund - Direct - Growth
2023-02-22,118632,196.8653,Nippon India Large Cap Fund - Direct - Growth
2023-02-23,118632,198.204,Nippon India Large Cap Fund - Direct - Growth
2023-02-24,118632,200.2799,Nippon India Large Cap Fund - Direct - Growth
2023-02-27,118632,203.2878,Nippon India Large Cap Fund - Direct - Growth
2023-02-28,118632,205.9485,Nippon India Large Cap Fund - Direct - Growth
2023-03-01,118632,208.1864,Nippon India Large Cap Fund - Direct - Growth
2023-03-02,118632,207.4825,Nippon India Large Cap Fund - Direct - Growth
2023-03-03,118632,206.142,Nippon India Large Cap Fund - Direct - Growth
2023-03-06,118632,207.0472,Nippon India Large Cap Fund - Direct - Growth
2023-03-07,118632,209.4484,Nippon India Large Cap Fund - Direct - Growth
2023-03-08,118632,208.9724,Nippon India Large Cap Fund - Direct - Growth
2023-03-09,118632,211.7271,Nippon India Large Cap Fund - Direct - Growth
2023-03-10,118632,215.5025,Nippon India Large Cap Fund - Direct - Growth
2023-03-13,118632,213.2191,Nippon India Large Cap Fund - Direct - Growth
2023-03-14,118632,211.163,Nippon India Large Cap Fund - Direct - Growth
2023-03-15,118632,210.8918,Nippon India Large Cap Fund - Direct - Growth
2023-03-16,118632,211.7546,Nippon India Large Cap Fund - Direct - Growth
2023-03-17,118632,210.5063,Nippon India Large Cap Fund - Direct - Growth
2023-03-20,118632,214.0063,Nippon India Large Cap Fund - Direct - Growth
2023-03-21,118632,215.1809,Nippon India Large Cap Fund - Direct - Growth
2023-03-22,118632,215.3688,Nippon India Large Cap Fund - Direct - Growth
2023-03-23,118632,211.7439,Nippon India Large Cap Fund - Direct - Growth
2023-03-24,118632,208.4852,Nippon India Large Cap Fund - Direct - Growth
2023-03-27,118632,209.2716,Nippon India Large Cap Fund - Direct - Growth
2023-03-28,118632,203.9998,Nippon India Large Cap Fund - Direct - Growth
2023-03-29,118632,206.5603,Nippon India Large Cap Fund - Direct - Growth
2023-03-30,118632,206.2509,Nippon India Large Cap Fund - Direct - Growth
2023-03-31,118632,214.3601,Nippon India Large Cap Fund - Direct - Growth
2023-04-03,118632,220.3825,Nippon India Large Cap Fund - Direct - Growth
2023-04-04,118632,219.9908,Nippon India Large Cap Fund - Direct - Growth
2023-04-05,118632,219.7981,Nippon India Large Cap Fund - Direct - Growth
2023-04-06,118632,222.5119,Nippon India Large Cap Fund - Direct - Growth
2023-04-07,118632,227.1486,Nippon India Large Cap Fund - Direct - Growth
2023-04-10,118632,222.7745,Nippon India Large Cap Fund - Direct - Growth
2023-04-11,118632,218.0881,Nippon India Large Cap Fund - Direct - Growth
2023-04-12,118632,216.5474,Nippon India Large Cap Fund - Direct - Growth
2023-04-13,118632,218.1483,Nippon India Large Cap Fund - Direct - Growth
2023-04-14,118632,219.5363,Nippon India Large Cap Fund - Direct - Growth
2023-04-17,118632,222.4424,Nippon India Large Cap Fund - Direct - Growth
2023-04-18,118632,219.329,Nippon India Large Cap Fund - Direct - Growth
2023-04-19,118632,213.3208,Nippon India Large Cap Fund - Direct - Growth
2023-04-20,118632,215.6025,Nippon India Large Cap Fund - Direct - Growth
2023-04-21,118632,213.546,Nippon India Large Cap Fund - Direct - Growth
2023-04-24,118632,208.4589,Nippon India Large Cap Fund - Direct - Growth
2023-04-25,118632,208.9052,Nippon India Large Cap Fund - Direct - Growth
2023-04-26,118632,210.9771,Nippon India Large Cap Fund - Direct - Growth
2023-04-27,118632,210.7525,Nippon India Large Cap Fund - Direct - Growth
2023-04-28,118632,209.6789,Nippon India Large Cap Fund - Direct - Growth
2023-05-01,118632,209.3618,Nippon India Large Cap Fund - Direct - Growth
2023-05-02,118632,208.5145,Nippon India Large Cap Fund - Direct - Growth
2023-05-03,118632,205.2249,Nippon India Large Cap Fund - Direct - Growth
2023-05-04,118632,203.5469,Nippon India Large Cap Fund - Direct - Growth
2023-05-05,118632,204.9016,Nippon India Large Cap Fund - Direct - Growth
2023-05-08,118632,205.7745,Nippon India Large Cap Fund - Direct - Growth
2023-05-09,118632,206.2718,Nippon India Large Cap Fund - Direct - Growth
2023-05-10,118632,203.8911,Nippon India Large Cap Fund - Direct - Growth
2023-05-11,118632,203.5286,Nippon India Large Cap Fund - Direct - Growth
2023-05-12,118632,198.2929,Nippon India Large Cap Fund - Direct - Growth
2023-05-15,118632,198.7969,Nippon India Large Cap Fund - Direct - Growth
2023-05-16,118632,202.285,Nippon India Large Cap Fund - Direct - Growth
2023-05-17,118632,198.7876,Nippon India Large Cap Fund - Direct - Growth
2023-05-18,118632,197.4694,Nippon India Large Cap Fund - Direct - Growth
2023-05-19,118632,198.3282,Nippon India Large Cap Fund - Direct - Growth
2023-05-22,118632,201.3892,Nippon India Large Cap Fund - Direct - Growth
2023-05-23,118632,200.3865,Nippon India Large Cap Fund - Direct - Growth
2023-05-24,118632,198.802,Nippon India Large Cap Fund - Direct - Growth
2023-05-25,118632,194.1844,Nippon India Large Cap Fund - Direct - Growth
2023-05-26,118632,194.5031,Nippon India Large Cap Fund - Direct - Growth
2023-05-29,118632,199.3472,Nippon India Large Cap Fund - Direct - Growth
2023-05-30,118632,200.0904,Nippon India Large Cap Fund - Direct - Growth
2023-05-31,118632,200.1169,Nippon India Large Cap Fund - Direct - Growth
2023-06-01,118632,200.9704,Nippon India Large Cap Fund - Direct - Growth
2023-06-02,118632,201.024,Nippon India Large Cap Fund - Direct - Growth
2023-06-05,118632,199.1432,Nippon India Large Cap Fund - Direct - Growth
2023-06-06,118632,201.1903,Nippon India Large Cap Fund - Direct - Growth
2023-06-07,118632,201.8158,Nippon India Large Cap Fund - Direct - Growth
2023-06-08,118632,201.9392,Nippon India Large Cap Fund - Direct - Growth
2023-06-09,118632,199.6564,Nippon India Large Cap Fund - Direct - Growth
2023-06-12,118632,202.8593,Nippon India Large Cap Fund - Direct - Growth
2023-06-13,118632,204.5585,Nippon India Large Cap Fund - Direct - Growth
2023-06-14,118632,203.2831,Nippon India Large Cap Fund - Direct - Growth
2023-06-15,118632,205.8083,Nippon India Large Cap Fund - Direct - Growth
2023-06-16,118632,204.6618,Nippon India Large Cap Fund - Direct - Growth
2023-06-19,118632,202.8231,Nippon India Large Cap Fund - Direct - Growth
2023-06-20,118632,201.0552,Nippon India Large Cap Fund - Direct - Growth
2023-06-21,118632,196.8626,Nippon India Large Cap Fund - Direct - Growth
2023-06-22,118632,198.0553,Nippon India Large Cap Fund - Direct - Growth
2023-06-23,118632,193.7825,Nippon India Large Cap Fund - Direct - Growth
2023-06-26,118632,191.0034,Nippon India Large Cap Fund - Direct - Growth
2023-06-27,118632,186.3225,Nippon India Large Cap Fund - Direct - Growth
2023-06-28,118632,186.2046,Nippon India Large Cap Fund - Direct - Growth
2023-06-29,118632,185.9432,Nippon India Large Cap Fund - Direct - Growth
2023-06-30,118632,185.2886,Nippon India Large Cap Fund - Direct - Growth
2023-07-03,118632,183.0446,Nippon India Large Cap Fund - Direct - Growth
2023-07-04,118632,180.543,Nippon India Large Cap Fund - Direct - Growth
2023-07-05,118632,181.6213,Nippon India Large Cap Fund - Direct - Growth
2023-07-06,118632,180.494,Nippon India Large Cap Fund - Direct - Growth
2023-07-07,118632,181.2514,Nippon India Large Cap Fund - Direct - Growth
2023-07-10,118632,179.3985,Nippon India Large Cap Fund - Direct - Growth
2023-07-11,118632,179.86,Nippon India Large Cap Fund - Direct - Growth
2023-07-12,118632,182.7448,Nippon India Large Cap Fund - Direct - Growth
2023-07-13,118632,184.1033,Nippon India Large Cap Fund - Direct - Growth
2023-07-14,118632,183.2658,Nippon India Large Cap Fund - Direct - Growth
2023-07-17,118632,183.9047,Nippon India Large Cap Fund - Direct - Growth
2023-07-18,118632,183.4471,Nippon India Large Cap Fund - Direct - Growth
2023-07-19,118632,183.5378,Nippon India Large Cap Fund - Direct - Growth
2023-07-20,118632,182.8941,Nippon India Large Cap Fund - Direct - Growth
2023-07-21,118632,182.6066,Nippon India Large Cap Fund - Direct - Growth
2023-07-24,118632,183.1444,Nippon India Large Cap Fund - Direct - Growth
2023-07-25,118632,181.0345,Nippon India Large Cap Fund - Direct - Growth
2023-07-26,118632,178.9,Nippon India Large Cap Fund - Direct - Growth
2023-07-27,118632,175.9906,Nippon India Large Cap Fund - Direct - Growth
2023-07-28,118632,172.6814,Nippon India Large Cap Fund - Direct - Growth
2023-07-31,118632,170.228,Nippon India Large Cap Fund - Direct - Growth
2023-08-01,118632,170.6218,Nippon India Large Cap Fund - Direct - Growth
2023-08-02,118632,168.8621,Nippon India Large Cap Fund - Direct - Growth
2023-08-03,118632,169.9704,Nippon India Large Cap Fund - Direct - Growth
2023-08-04,118632,170.1092,Nippon India Large Cap Fund - Direct - Growth
2023-08-07,118632,166.1589,Nippon India Large Cap Fund - Direct - Growth
2023-08-08,118632,167.5313,Nippon India Large Cap Fund - Direct - Growth
2023-08-09,118632,169.2283,Nippon India Large Cap Fund - Direct - Growth
2023-08-10,118632,167.2777,Nippon India Large Cap Fund - Direct - Growth
2023-08-11,118632,168.1881,Nippon India Large Cap Fund - Direct - Growth
2023-08-14,118632,166.5267,Nippon India Large Cap Fund - Direct - Growth
2023-08-15,118632,166.7885,Nippon India Large Cap Fund - Direct - Growth
2023-08-16,118632,164.3244,Nippon India Large Cap Fund - Direct - Growth
2023-08-17,118632,160.8543,Nippon India Large Cap Fund - Direct - Growth
2023-08-18,118632,160.1797,Nippon India Large Cap Fund - Direct - Growth
2023-08-21,118632,160.0059,Nippon India Large Cap Fund - Direct - Growth
2023-08-22,118632,159.3063,Nippon India Large Cap Fund - Direct - Growth
2023-08-23,118632,157.1065,Nippon India Large Cap Fund - Direct - Growth
2023-08-24,118632,156.4154,Nippon India Large Cap Fund - Direct - Growth
2023-08-25,118632,156.9834,Nippon India Large Cap Fund - Direct - Growth
2023-08-28,118632,156.9616,Nippon India Large Cap Fund - Direct - Growth
2023-08-29,118632,157.3681,Nippon India Large Cap Fund - Direct - Growth
2023-08-30,118632,156.1656,Nippon India Large Cap Fund - Direct - Growth
2023-08-31,118632,158.4239,Nippon India Large Cap Fund - Direct - Growth
2023-09-01,118632,156.2513,Nippon India Large Cap Fund - Direct - Growth
2023-09-04,118632,157.228,Nippon India Large Cap Fund - Direct - Growth
2023-09-05,118632,159.5208,Nippon India Large Cap Fund - Direct - Growth
2023-09-06,118632,160.5052,Nippon India Large Cap Fund - Direct - Growth
2023-09-07,118632,160.1793,Nippon India Large Cap Fund - Direct - Growth
2023-09-08,118632,159.2279,Nippon India Large Cap Fund - Direct - Growth
2023-09-11,118632,161.2713,Nippon India Large Cap Fund - Direct - Growth
2023-09-12,118632,158.582,Nippon India Large Cap Fund - Direct - Growth
2023-09-13,118632,156.7993,Nippon India Large Cap Fund - Direct - Growth
2023-09-14,118632,156.114,Nippon India Large Cap Fund - Direct - Growth
2023-09-15,118632,158.495,Nippon India Large Cap Fund - Direct - Growth
2023-09-18,118632,159.2807,Nippon India Large Cap Fund - Direct - Growth
2023-09-19,118632,157.4941,Nippon India Large Cap Fund - Direct - Growth
2023-09-20,118632,156.9706,Nippon India Large Cap Fund - Direct - Growth
2023-09-21,118632,155.8762,Nippon India Large Cap Fund - Direct - Growth
2023-09-22,118632,154.6109,Nippon India Large Cap Fund - Direct - Growth
2023-09-25,118632,156.4889,Nippon India Large Cap Fund - Direct - Growth
2023-09-26,118632,153.9755,Nippon India Large Cap Fund - Direct - Growth
2023-09-27,118632,157.0096,Nippon India Large Cap Fund - Direct - Growth
2023-09-28,118632,158.6329,Nippon India Large Cap Fund - Direct - Growth
2023-09-29,118632,160.7729,Nippon India Large Cap Fund - Direct - Growth
2023-10-02,118632,159.9441,Nippon India Large Cap Fund - Direct - Growth
2023-10-03,118632,159.7203,Nippon India Large Cap Fund - Direct - Growth
2023-10-04,118632,157.0373,Nippon India Large Cap Fund - Direct - Growth
2023-10-05,118632,156.1114,Nippon India Large Cap Fund - Direct - Growth
2023-10-06,118632,157.0986,Nippon India Large Cap Fund - Direct - Growth
2023-10-09,118632,159.6048,Nippon India Large Cap Fund - Direct - Growth
2023-10-10,118632,157.5482,Nippon India Large Cap Fund - Direct - Growth
2023-10-11,118632,156.9202,Nippon India Large Cap Fund - Direct - Growth
2023-10-12,118632,156.6981,Nippon India Large Cap Fund - Direct - Growth
2023-10-13,118632,154.1362,Nippon India Large Cap Fund - Direct - Growth
2023-10-16,118632,155.2916,Nippon India Large Cap Fund - Direct - Growth
2023-10-17,118632,154.0046,Nippon India Large Cap Fund - Direct - Growth
2023-10-18,118632,153.7051,Nippon India Large Cap Fund - Direct - Growth
2023-10-19,118632,152.933,Nippon India Large Cap Fund - Direct - Growth
2023-10-20,118632,151.5456,Nippon India Large Cap Fund - Direct - Growth
2023-10-23,118632,151.5934,Nippon India Large Cap Fund - Direct - Growth
2023-10-24,118632,151.2618,Nippon India Large Cap Fund - Direct - Growth
2023-10-25,118632,150.6473,Nippon India Large Cap Fund - Direct - Growth
2023-10-26,118632,149.3907,Nippon India Large Cap Fund - Direct - Growth
2023-10-27,118632,150.0233,Nippon India Large Cap Fund - Direct - Growth
2023-10-30,118632,153.0603,Nippon India Large Cap Fund - Direct - Growth
2023-10-31,118632,153.3785,Nippon India Large Cap Fund - Direct - Growth
2023-11-01,118632,155.2732,Nippon India Large Cap Fund - Direct - Growth
2023-11-02,118632,152.7449,Nippon India Large Cap Fund - Direct - Growth
2023-11-03,118632,153.0952,Nippon India Large Cap Fund - Direct - Growth
2023-11-06,118632,151.1404,Nippon India Large Cap Fund - Direct - Growth
2023-11-07,118632,148.5222,Nippon India Large Cap Fund - Direct - Growth
2023-11-08,118632,147.2639,Nippon India Large Cap Fund - Direct - Growth
2023-11-09,118632,149.4291,Nippon India Large Cap Fund - Direct - Growth
2023-11-10,118632,151.1924,Nippon India Large Cap Fund - Direct - Growth
2023-11-13,118632,151.6938,Nippon India Large Cap Fund - Direct - Growth
2023-11-14,118632,148.9645,Nippon India Large Cap Fund - Direct - Growth
2023-11-15,118632,148.6732,Nippon India Large Cap Fund - Direct - Growth
2023-11-16,118632,149.2709,Nippon India Large Cap Fund - Direct - Growth
2023-11-17,118632,149.645,Nippon India Large Cap Fund - Direct - Growth
2023-11-20,118632,146.3939,Nippon India Large Cap Fund - Direct - Growth
2023-11-21,118632,144.8884,Nippon India Large Cap Fund - Direct - Growth
2023-11-22,118632,144.8349,Nippon India Large Cap Fund - Direct - Growth
2023-11-23,118632,145.8249,Nippon India Large Cap Fund - Direct - Growth
2023-11-24,118632,142.0402,Nippon India Large Cap Fund - Direct - Growth
2023-11-27,118632,141.8207,Nippon India Large Cap Fund - Direct - Growth
2023-11-28,118632,142.1209,Nippon India Large Cap Fund - Direct - Growth
2023-11-29,118632,143.6267,Nippon India Large Cap Fund - Direct - Growth
2023-11-30,118632,144.8783,Nippon India Large Cap Fund - Direct - Growth
2023-12-01,118632,145.9491,Nippon India Large Cap Fund - Direct - Growth
2023-12-04,118632,144.6065,Nippon India Large Cap Fund - Direct - Growth
2023-12-05,118632,141.3534,Nippon India Large Cap Fund - Direct - Growth
2023-12-06,118632,140.7432,Nippon India Large Cap Fund - Direct - Growth
2023-12-07,118632,142.4912,Nippon India Large Cap Fund - Direct - Growth
2023-12-08,118632,144.9309,Nippon India Large Cap Fund - Direct - Growth
2023-12-11,118632,146.2246,Nippon India Large Cap Fund - Direct - Growth
2023-12-12,118632,147.0365,Nippon India Large Cap Fund - Direct - Growth
2023-12-13,118632,147.7652,Nippon India Large Cap Fund - Direct - Growth
2023-12-14,118632,146.8382,Nippon India Large Cap Fund - Direct - Growth
2023-12-15,118632,146.6678,Nippon India Large Cap Fund - Direct - Growth
2023-12-18,118632,149.6641,Nippon India Large Cap Fund - Direct - Growth
2023-12-19,118632,148.0312,Nippon India Large Cap Fund - Direct - Growth
2023-12-20,118632,150.9589,Nippon India Large Cap Fund - Direct - Growth
2023-12-21,118632,150.4359,Nippon India Large Cap Fund - Direct - Growth
2023-12-22,118632,152.8888,Nippon India Large Cap Fund - Direct - Growth
2023-12-25,118632,150.3689,Nippon India Large Cap Fund - Direct - Growth
2023-12-26,118632,151.4863,Nippon India Large Cap Fund - Direct - Growth
2023-12-27,118632,150.2076,Nippon India Large Cap Fund - Direct - Growth
2023-12-28,118632,147.7167,Nippon India Large Cap Fund - Direct - Growth
2023-12-29,118632,148.1632,Nippon India Large Cap Fund - Direct - Growth
2019-01-01,119092,66.7712,Axis Bluechip Fund - Direct Plan - Growth
2019-01-02,119092,66.1209,Axis Bluechip Fund - Direct Plan - Growth
2019-01-03,119092,64.958,Axis Bluechip Fund - Direct Plan - Growth
2019-01-04,119092,64.9124,Axis Bluechip Fund - Direct Plan - Growth
2019-01-07,119092,64.8703,Axis Bluechip Fund - Direct Plan - Growth
2019-01-08,119092,65.3231,Axis Bluechip Fund - Direct Plan - Growth
2019-01-09,119092,66.0936,Axis Bluechip Fund - Direct Plan - Growth
2019-01-10,119092,66.0729,Axis Bluechip Fund - Direct Plan - Growth
2019-01-11,119092,67.5705,Axis Bluechip Fund - Direct Plan - Growth
2019-01-14,119092,67.7793,Axis Bluechip Fund - Direct Plan - Growth
2019-01-15,119092,67.5246,Axis Bluechip Fund - Direct Plan - Growth
2019-01-16,119092,66.2458,Axis Bluechip Fund - Direct Plan - Growth
2019-01-17,119092,66.0635,Axis Bluechip Fund - Direct Plan - Growth
2019-01-18,119092,65.8233,Axis Bluechip Fund - Direct Plan - Growth
2019-01-21,119092,66.6082,Axis Bluechip Fund - Direct Plan - Growth
2019-01-22,119092,67.0045,Axis Bluechip Fund - Direct Plan - Growth
2019-01-23,119092,66.083,Axis Bluechip Fund - Direct Plan - Growth
2019-01-24,119092,66.246,Axis Bluechip Fund - Direct Plan - Growth
2019-01-25,119092,66.8063,Axis Bluechip Fund - Direct Plan - Growth
2019-01-28,119092,68.058,Axis Bluechip Fund - Direct Plan - Growth
2019-01-29,119092,68.81,Axis Bluechip Fund - Direct Plan - Growth
2019-01-30,119092,69.4658,Axis Bluechip Fund - Direct Plan - Growth
2019-01-31,119092,69.5437,Axis Bluechip Fund - Direct Plan - Growth
2019-02-01,119092,69.8956,Axis Bluechip Fund - Direct Plan - Growth
2019-02-04,119092,70.9716,Axis Bluechip Fund - Direct Plan - Growth
2019-02-05,119092,69.8649,Axis Bluechip Fund - Direct Plan - Growth
2019-02-06,119092,69.5999,Axis Bluechip Fund - Direct Plan - Growth
2019-02-07,119092,68.9825,Axis Bluechip Fund - Direct Plan - Growth
2019-02-08,119092,69.324,Axis Bluechip Fund - Direct Plan - Growth
2019-02-11,119092,70.3751,Axis Bluechip Fund - Direct Plan - Growth
2019-02-12,119092,69.8991,Axis Bluechip Fund - Direct Plan - Growth
2019-02-13,119092,67.9221,Axis Bluechip Fund - Direct Plan - Growth
2019-02-14,119092,67.6133,Axis Bluechip Fund - Direct Plan - Growth
2019-02-15,119092,68.3815,Axis Bluechip Fund - Direct Plan - Growth
2019-02-18,119092,68.85,Axis Bluechip Fund - Direct Plan - Growth
2019-02-19,119092,69.2313,Axis Bluechip Fund - Direct Plan - Growth
2019-02-20,119092,69.0264,Axis Bluechip Fund - Direct Plan - Growth
2019-02-21,119092,67.9946,Axis Bluechip Fund - Direct Plan - Growth
2019-02-22,119092,68.4422,Axis Bluechip Fund - Direct Plan - Growth
2019-02-25,119092,67.7844,Axis Bluechip Fund - Direct Plan - Growth
2019-02-26,119092,69.5881,Axis Bluechip Fund - Direct Plan - Growth
2019-02-27,119092,70.0923,Axis Bluechip Fund - Direct Plan - Growth
2019-02-28,119092,69.6319,Axis Bluechip Fund - Direct Plan - Growth
2019-03-01,119092,69.1489,Axis Bluechip Fund - Direct Plan - Growth
2019-03-04,119092,69.0994,Axis Bluechip Fund - Direct Plan - Growth
2019-03-05,119092,68.9284,Axis Bluechip Fund - Direct Plan - Growth
2019-03-06,119092,69.8798,Axis Bluechip Fund - Direct Plan - Growth
2019-03-07,119092,70.0641,Axis Bluechip Fund - Direct Plan - Growth
2019-03-08,119092,69.477,Axis Bluechip Fund - Direct Plan - Growth
2019-03-11,119092,71.0809,Axis Bluechip Fund - Direct Plan - Growth
2019-03-12,119092,71.1514,Axis Bluechip Fund - Direct Plan - Growth
2019-03-13,119092,71.8363,Axis Bluechip Fund - Direct Plan - Growth
2019-03-14,119092,71.3407,Axis Bluechip Fund - Direct Plan - Growth
2019-03-15,119092,71.6801,Axis Bluechip Fund - Direct Plan - Growth
2019-03-18,119092,71.9764,Axis Bluechip Fund - Direct Plan - Growth
2019-03-19,119092,70.3731,Axis Bluechip Fund - Direct Plan - Growth
2019-03-20,119092,72.1031,Axis Bluechip Fund - Direct Plan - Growth
2019-03-21,119092,73.2487,Axis Bluechip Fund - Direct Plan - Growth
2019-03-22,119092,72.9289,Axis Bluechip Fund - Direct Plan - Growth
2019-03-25,119092,71.9934,Axis Bluechip Fund - Direct Plan - Growth
2019-03-26,119092,72.3225,Axis Bluechip Fund - Direct Plan - Growth
2019-03-27,119092,72.4267,Axis Bluechip Fund - Direct Plan - Growth
2019-03-28,119092,72.7648,Axis Bluechip Fund - Direct Plan - Growth
2019-03-29,119092,72.9612,Axis Bluechip Fund - Direct Plan - Growth
2019-04-01,119092,73.4336,Axis Bluechip Fund - Direct Plan - Growth
2019-04-02,119092,74.7383,Axis Bluechip Fund - Direct Plan - Growth
2019-04-03,119092,75.2777,Axis Bluechip Fund - Direct Plan - Growth
2019-04-04,119092,74.3596,Axis Bluechip Fund - Direct Plan - Growth
2019-04-05,119092,75.6052,Axis Bluechip Fund - Direct Plan - Growth
2019-04-08,119092,77.1239,Axis Bluechip Fund - Direct Plan - Growth
2019-04-09,119092,80.0719,Axis Bluechip Fund - Direct Plan - Growth
2019-04-10,119092,79.0244,Axis Bluechip Fund - Direct Plan - Growth
2019-04-11,119092,79.2863,Axis Bluechip Fund - Direct Plan - Growth
2019-04-12,119092,77.337,Axis Bluechip Fund - Direct Plan - Growth
2019-04-15,119092,77.8813,Axis Bluechip Fund - Direct Plan - Growth
2019-04-16,119092,77.4001,Axis Bluechip Fund - Direct Plan - Growth
2019-04-17,119092,79.2176,Axis Bluechip Fund - Direct Plan - Growth
2019-04-18,119092,78.5129,Axis Bluechip Fund - Direct Plan - Growth
2019-04-19,119092,76.9528,Axis Bluechip Fund - Direct Plan - Growth
2019-04-22,119092,76.5484,Axis Bluechip Fund - Direct Plan - Growth
2019-04-23,119092,74.7644,Axis Bluechip Fund - Direct Plan - Growth
2019-04-24,119092,75.4682,Axis Bluechip Fund - Direct Plan - Growth
